Date,SimFinId,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding
2020-10-28,89661,141.43,141.98,138.18,138.36,117.92,8426065,,2632542672.0
2020-10-29,89661,138.0,138.7,136.05,137.19,116.92,7205409,,2632542672.0
2020-10-30,89661,136.68,137.54,133.65,137.11,116.85,7364752,,2632542672.0
2020-11-02,89661,138.98,139.01,137.49,138.69,118.2,7088029,,2632542672.0
2020-11-03,89661,140.02,140.96,137.78,138.5,118.04,6362978,,2632542672.0
2020-11-04,89661,139.49,142.54,138.7,139.4,118.8,10263515,,2632542672.0
2020-11-05,89661,140.55,141.83,139.26,139.76,119.11,8016160,,2632542672.0
2020-11-06,89661,140.4,143.19,139.65,142.25,121.23,5942538,,2632542672.0
2020-11-09,89661,148.43,148.99,144.92,146.08,124.5,12351644,,2632542672.0
2020-11-10,89661,147.25,148.75,146.26,148.28,126.37,7386462,,2632542672.0
2020-11-11,89661,149.17,149.2,146.86,147.8,125.96,6382407,,2632542672.0
2020-11-12,89661,147.61,148.65,146.75,148.3,126.39,4712177,,2632542672.0
2020-11-13,89661,149.09,150.41,148.41,149.9,127.75,5896537,,2632542672.0
2020-11-16,89661,150.92,151.3,149.8,150.85,128.56,6266384,,2632542672.0
2020-11-17,89661,150.0,150.63,149.12,149.35,127.28,7297736,,2632542672.0
2020-11-18,89661,148.87,149.76,147.37,147.37,125.6,6661008,,2632542672.0
2020-11-19,89661,147.3,147.46,145.59,147.14,125.4,7987716,,2632542672.0
2020-11-20,89661,147.05,147.94,146.13,146.36,124.74,6356142,,2632542672.0
2020-11-23,89661,146.01,146.01,143.04,143.87,123.48,7318255,1.01,2632542672.0
2020-11-24,89661,144.0,144.76,143.61,143.87,123.48,11025765,,2632542672.0
2020-11-25,89661,144.06,144.17,142.86,143.68,123.31,7594618,,2632542672.0
2020-11-27,89661,144.5,144.66,143.22,144.0,123.59,3059001,,2632542672.0
2020-11-30,89661,144.23,144.86,143.06,144.68,124.17,15663242,,2632542672.0
2020-12-01,89661,146.29,149.13,145.86,147.45,126.55,9695743,,2632542672.0
